mortgage_id,customer_id,origination_date,original_balance,current_balance,mortgage_rate,original_term_years,remaining_term_months,monthly_payment,ltv,property_value,delinquency_flag
M0105889,C0105889,2024-08-17,365000,356000,5.788,30,336,2138.86,0.627,568000,0
M0105890,C0105890,2019-09-29,385000,354000,6.732,30,277,2492.5,0.587,603000,0
M0105891,C0105891,2024-03-25,927000,900000,4.643,30,331,4776.06,0.584,1542000,0
M0105892,C0105892,2022-03-24,193000,183000,4.872,30,307,1021.02,0.712,257000,1
M0105893,C0105893,2021-07-21,610000,573000,5.605,30,299,3503.81,0.506,1132000,0
M0105894,C0105894,2024-10-08,185000,177000,6.731,15,157,1635.13,0.577,307000,0
M0105895,C0105895,2024-09-23,153000,149000,6.419,30,337,958.93,0.589,253000,0
M0105896,C0105896,2023-10-29,449000,434000,3.333,30,326,1974.59,0.662,656000,0
M0105897,C0105897,2022-01-27,143000,135000,6.421,30,305,896.44,0.754,179000,0
M0105898,C0105898,2020-08-16,269000,250000,5.484,30,288,1524.65,0.545,459000,0
M0105899,C0105899,2023-05-20,652000,627000,6.2,30,321,3993.3,0.598,1048000,0
M0105900,C0105900,2023-12-27,208000,201000,5.263,30,328,1150.26,0.624,322000,0
M0105901,C0105901,2023-11-11,805000,752000,6.049,15,146,6814.38,0.563,1335000,0
M0105902,C0105902,2021-01-21,106000,92000,5.551,15,113,868.98,0.487,189000,0
M0105903,C0105903,2022-05-27,552000,524000,4.901,30,309,2929.95,0.572,916000,0
M0105904,C0105904,2021-12-25,164000,155000,4.666,30,304,847.22,0.601,258000,0
M0105905,C0105905,2024-05-05,297000,289000,5.289,30,332,1647.23,0.488,592000,0
M0105906,C0105906,2021-11-06,365000,324000,4.076,15,122,2713.78,0.525,617000,0
M0105907,C0105907,2023-11-03,285000,276000,5.013,30,326,1532.21,0.665,415000,0
M0105908,C0105908,2020-05-20,288000,267000,5.146,30,285,1571.85,0.653,409000,0
M0105909,C0105909,2022-07-21,159000,151000,6.64,30,311,1019.67,0.592,255000,0
M0105910,C0105910,2024-10-06,665000,650000,6.23,30,337,4085.87,0.725,897000,0
M0105911,C0105911,2021-10-03,177000,167000,7.714,30,301,1263.65,0.742,225000,0
M0105912,C0105912,2025-07-14,177000,175000,3.655,30,347,810.2,0.593,295000,0
M0105913,C0105913,2020-09-06,312000,290000,5.218,30,288,1716.7,0.597,486000,0
M0105914,C0105914,2023-04-05,231000,222000,6.856,30,319,1514.57,0.517,429000,0
M0105915,C0105915,2020-10-01,498000,463000,5.802,30,289,2922.66,0.742,624000,0
M0105916,C0105916,2020-01-23,251000,232000,5.26,30,281,1387.59,0.518,448000,0
M0105917,C0105917,2022-09-17,328000,313000,4.474,30,313,1656.86,0.534,586000,0
M0105918,C0105918,2025-01-11,347000,340000,6.264,30,341,2139.7,0.522,651000,0
M0105919,C0105919,2025-04-02,533000,524000,5.705,30,343,3095.22,0.528,992000,0
M0105920,C0105920,2023-10-14,252000,243000,5.128,30,326,1372.57,0.487,499000,0
M0105921,C0105921,2024-07-27,142000,138000,6.609,30,335,907.74,0.723,191000,0
M0105922,C0105922,2021-06-01,219000,206000,7.962,30,297,1601.15,0.626,329000,0
M0105923,C0105923,2025-09-10,579000,565000,4.523,15,168,4436.12,0.496,1139000,0
M0105924,C0105924,2021-06-01,390000,366000,6.142,30,297,2373.97,0.501,730000,0
M0105925,C0105925,2024-08-01,272000,265000,5.652,30,335,1570.43,0.525,505000,0
M0105926,C0105926,2024-12-11,338000,331000,6.214,30,340,2073.22,0.584,567000,0
M0105927,C0105927,2025-07-06,287000,283000,6.953,30,346,1900.37,0.503,563000,0
M0105928,C0105928,2020-11-09,486000,453000,7.064,30,290,3254.29,0.592,765000,0
M0105929,C0105929,2021-05-30,388000,364000,4.952,30,297,2071.5,0.622,585000,0
M0105930,C0105930,2020-04-27,285000,264000,3.676,30,284,1307.94,0.466,567000,0
M0105931,C0105931,2022-06-03,519000,467000,5.397,15,129,4212.35,0.597,782000,0
M0105932,C0105932,2022-02-15,590000,559000,5.404,30,306,3314.5,0.491,1138000,0
M0105933,C0105933,2025-06-25,207000,204000,2.8,30,346,850.55,0.642,318000,1
M0105934,C0105934,2025-07-27,209000,206000,6.614,30,347,1336.73,0.549,375000,0
M0105935,C0105935,2021-12-29,1089000,1029000,4.922,30,304,5794.18,0.585,1758000,0
M0105936,C0105936,2022-08-18,448000,427000,5.443,30,312,2527.7,0.563,759000,0
M0105937,C0105937,2020-10-25,755000,703000,4.872,30,290,3994.15,0.483,1455000,0
M0105938,C0105938,2022-05-23,512000,461000,5.272,15,129,4121.78,0.503,917000,0
M0105939,C0105939,2025-07-11,412000,401000,6.904,15,166,3681.1,0.526,762000,0
M0105940,C0105940,2021-10-30,113000,107000,5.593,30,302,648.21,0.594,180000,0
M0105941,C0105941,2024-12-07,178000,174000,7.834,30,339,1285.56,0.737,236000,0
M0105942,C0105942,2020-05-19,454000,421000,6.192,30,285,2778.25,0.478,881000,0
M0105943,C0105943,2022-11-15,208000,199000,6.272,30,315,1283.67,0.483,412000,0
M0105944,C0105944,2023-01-17,304000,278000,5.275,15,137,2447.79,0.625,445000,0
M0105945,C0105945,2025-06-11,517000,509000,5.434,30,345,2914.1,0.517,985000,0
M0105946,C0105946,2023-11-12,351000,339000,6.636,30,327,2250.05,0.578,586000,0
M0105947,C0105947,2025-07-27,400000,395000,6.806,30,347,2609.3,0.65,608000,0
M0105948,C0105948,2025-01-16,656000,643000,5.793,30,341,3846.18,0.772,833000,0
M0105949,C0105949,2022-03-16,689000,653000,6.112,30,307,4180.65,0.512,1275000,0
M0105950,C0105950,2022-10-15,319000,304000,5.346,30,314,1780.55,0.479,634000,0
M0105951,C0105951,2022-04-28,620000,588000,5.742,30,308,3615.0,0.674,872000,0
M0105952,C0105952,2020-11-09,203000,189000,5.596,30,290,1164.87,0.741,255000,0
M0105953,C0105953,2020-11-10,367000,317000,5.543,15,110,3007.08,0.577,549000,0
M0105954,C0105954,2020-05-30,435000,403000,6.602,30,285,2778.74,0.479,842000,0
M0105955,C0105955,2025-03-25,311000,306000,5.445,30,343,1755.11,0.518,591000,0
M0105956,C0105956,2025-03-31,293000,288000,4.808,30,343,1538.69,0.622,463000,0
M0105957,C0105957,2020-04-26,187000,159000,5.204,15,104,1498.73,0.457,348000,0
M0105958,C0105958,2020-06-23,322000,299000,5.185,30,286,1765.15,0.632,473000,0
M0105959,C0105959,2025-08-02,147000,145000,5.985,30,347,879.92,0.587,247000,0
M0105960,C0105960,2025-07-08,307000,303000,4.886,30,346,1626.72,0.563,538000,0
M0105961,C0105961,2023-11-22,338000,316000,6.738,15,147,2988.75,0.701,451000,0
M0105962,C0105962,2022-05-28,476000,452000,5.204,30,309,2614.94,0.694,651000,0
M0105963,C0105963,2025-05-28,182000,177000,7.226,15,165,1658.95,0.741,239000,0
M0105964,C0105964,2023-01-04,388000,371000,5.529,30,316,2210.09,0.479,775000,0
M0105965,C0105965,2024-03-26,436000,423000,6.081,30,331,2636.79,0.629,672000,0
M0105966,C0105966,2020-03-05,324000,299000,6.593,30,282,2067.76,0.62,482000,0
M0105967,C0105967,2020-10-22,410000,354000,6.846,15,110,3649.99,0.572,619000,0
M0105968,C0105968,2022-07-23,375000,357000,6.19,30,311,2294.33,0.482,741000,0
M0105969,C0105969,2024-12-11,89000,87000,8.0,30,340,653.05,0.77,113000,0
M0105970,C0105970,2024-02-11,207000,195000,5.504,15,150,1691.8,0.484,403000,0
M0105971,C0105971,2024-06-26,957000,932000,3.84,30,334,4481.03,0.58,1608000,0
M0105972,C0105972,2020-07-19,455000,422000,5.462,30,287,2572.6,0.561,752000,0
M0105973,C0105973,2022-01-12,243000,230000,6.374,30,305,1515.84,0.627,367000,0
M0105974,C0105974,2023-08-20,394000,366000,6.0,15,144,3324.8,0.731,501000,0
M0105975,C0105975,2025-07-26,468000,462000,4.38,30,347,2338.04,0.524,882000,0
M0105976,C0105976,2020-09-18,708000,659000,5.128,30,289,3856.27,0.566,1165000,0
M0105977,C0105977,2022-01-31,270000,255000,4.609,30,305,1385.59,0.752,339000,0
M0105978,C0105978,2024-04-02,243000,236000,4.77,30,331,1270.53,0.546,432000,0
M0105979,C0105979,2020-05-02,256000,237000,5.397,30,284,1437.04,0.591,401000,0
M0105980,C0105980,2021-03-01,246000,230000,6.013,30,294,1476.95,0.605,380000,0
M0105981,C0105981,2025-04-12,242000,238000,4.698,30,344,1254.81,0.758,314000,0
M0105982,C0105982,2025-08-26,360000,351000,4.802,15,168,2809.86,0.555,632000,0
M0105983,C0105983,2025-08-30,266000,263000,6.282,30,348,1643.35,0.569,462000,0
M0105984,C0105984,2024-01-28,318000,308000,4.558,30,329,1622.24,0.49,629000,0
M0105985,C0105985,2023-04-06,836000,803000,4.508,30,319,4239.86,0.721,1113000,0
M0105986,C0105986,2020-02-15,203000,172000,7.918,15,102,1930.38,0.432,398000,0
M0105987,C0105987,2020-08-09,388000,360000,4.921,30,287,2064.18,0.577,624000,0
M0105988,C0105988,2019-09-18,186000,171000,3.492,30,277,834.39,0.712,240000,0
M0105989,C0105989,2020-02-02,521000,441000,4.136,15,101,3889.38,0.466,946000,0
M0105990,C0105990,2025-09-02,573000,566000,3.308,30,348,2512.01,0.633,894000,0
M0105991,C0105991,2020-11-22,212000,198000,7.314,30,291,1455.43,0.71,279000,0
M0105992,C0105992,2020-02-28,231000,213000,5.42,30,282,1300.02,0.685,311000,0
M0105993,C0105993,2021-10-20,457000,431000,4.355,30,302,2276.35,0.478,901000,0
M0105994,C0105994,2019-12-04,286000,263000,6.117,30,279,1736.29,0.528,498000,0
M0105995,C0105995,2023-02-20,666000,638000,7.384,30,318,4603.98,0.488,1308000,0
M0105996,C0105996,2020-12-20,180000,168000,5.312,30,292,1000.89,0.509,330000,0
M0105997,C0105997,2020-12-19,562000,524000,7.296,30,292,3851.38,0.542,966000,0
M0105998,C0105998,2024-05-03,1003000,975000,5.13,30,332,5464.29,0.726,1343000,0
M0105999,C0105999,2021-02-27,399000,373000,4.206,30,294,1952.58,0.589,633000,0
M0106000,C0106000,2022-11-06,238000,227000,7.491,30,314,1662.66,0.668,340000,0
M0106001,C0106001,2024-08-05,222000,217000,4.707,30,335,1152.31,0.714,304000,0
M0106002,C0106002,2025-01-19,302000,296000,4.878,30,341,1598.76,0.605,489000,0
M0106003,C0106003,2021-05-28,460000,432000,6.643,30,297,2950.91,0.633,683000,0
M0106004,C0106004,2020-10-28,155000,144000,5.539,30,290,883.87,0.472,305000,0
M0106005,C0106005,2020-12-11,281000,262000,5.379,30,292,1574.22,0.734,357000,0
M0106006,C0106006,2019-11-18,350000,322000,5.22,30,279,1926.21,0.724,445000,0
M0106007,C0106007,2020-04-18,713000,660000,4.767,30,284,3726.66,0.539,1225000,0
M0106008,C0106008,2024-08-02,831000,811000,5.699,30,335,4822.6,0.739,1097000,0
M0106009,C0106009,2021-04-28,307000,288000,6.036,30,296,1847.73,0.564,511000,0
M0106010,C0106010,2024-05-15,188000,183000,5.254,30,333,1038.61,0.523,350000,0
M0106011,C0106011,2021-04-22,352000,330000,6.123,30,296,2138.33,0.698,473000,0
M0106012,C0106012,2023-02-10,358000,328000,5.953,15,137,3011.92,0.704,466000,0
M0106013,C0106013,2020-04-16,593000,504000,5.926,15,104,4980.39,0.433,1164000,0
M0106014,C0106014,2024-12-13,263000,258000,5.187,30,340,1442.05,0.518,498000,0
M0106015,C0106015,2024-07-13,200000,195000,5.091,30,335,1084.79,0.679,287000,0
M0106016,C0106016,2021-12-23,326000,308000,5.908,30,304,1935.29,0.587,525000,0
M0106017,C0106017,2022-05-26,276000,262000,4.18,30,309,1346.47,0.695,377000,0
M0106018,C0106018,2020-07-17,273000,253000,8.0,30,287,2003.18,0.493,513000,0
M0106019,C0106019,2020-05-04,212000,196000,2.8,30,284,871.1,0.662,296000,0
M0106020,C0106020,2024-02-16,175000,165000,4.883,15,150,1373.25,0.503,328000,0
M0106021,C0106021,2021-11-28,445000,420000,6.066,30,303,2686.91,0.657,639000,0
M0106022,C0106022,2021-02-25,374000,350000,6.303,30,294,2315.69,0.703,498000,0
M0106023,C0106023,2020-02-11,219000,202000,4.571,30,282,1118.9,0.654,309000,0
M0106024,C0106024,2023-07-28,494000,476000,4.785,30,323,2587.37,0.582,818000,0
M0106025,C0106025,2025-05-24,130000,126000,5.555,15,165,1066.01,0.506,249000,0
M0106026,C0106026,2023-08-04,267000,257000,4.006,30,323,1275.62,0.754,341000,0
M0106027,C0106027,2024-05-31,365000,355000,4.177,30,333,1780.02,0.717,495000,0
M0106028,C0106028,2025-05-30,570000,561000,6.464,30,345,3589.3,0.591,949000,0
M0106029,C0106029,2024-05-15,248000,241000,6.399,30,333,1551.09,0.737,327000,0
M0106030,C0106030,2024-07-14,575000,561000,5.513,30,335,3269.48,0.646,869000,0
M0106031,C0106031,2025-03-24,237000,233000,6.347,30,343,1474.23,0.642,363000,0
M0106032,C0106032,2021-02-01,494000,462000,5.603,30,293,2836.88,0.579,798000,0
M0106033,C0106033,2021-12-18,760000,718000,4.649,30,304,3918.38,0.528,1359000,0
M0106034,C0106034,2024-10-09,199000,195000,4.226,30,337,976.17,0.684,285000,1
M0106035,C0106035,2023-04-16,354000,340000,6.187,30,320,2165.15,0.643,529000,0
M0106036,C0106036,2020-09-02,429000,399000,4.758,30,288,2239.94,0.59,676000,0
M0106037,C0106037,2024-03-29,176000,171000,6.39,30,331,1099.74,0.629,272000,0
M0106038,C0106038,2024-04-12,407000,396000,5.164,30,332,2225.84,0.545,727000,0
M0106039,C0106039,2021-05-02,247000,232000,6.929,30,296,1631.54,0.732,317000,0
M0106040,C0106040,2023-04-24,215000,207000,4.448,30,320,1082.74,0.706,293000,0
M0106041,C0106041,2021-08-23,265000,234000,4.247,15,120,1993.14,0.652,359000,0
M0106042,C0106042,2024-07-16,256000,250000,5.727,30,335,1490.21,0.591,423000,0
M0106043,C0106043,2025-06-18,489000,482000,5.117,30,346,2660.13,0.751,642000,0
M0106044,C0106044,2022-06-23,328000,312000,5.662,30,310,1895.82,0.729,428000,0
M0106045,C0106045,2023-01-23,1041000,997000,5.42,30,317,5858.54,0.522,1911000,0
M0106046,C0106046,2020-08-16,251000,233000,4.933,30,288,1337.16,0.468,498000,0
M0106047,C0106047,2021-05-18,415000,389000,5.205,30,297,2280.09,0.734,530000,0
M0106048,C0106048,2023-09-03,304000,293000,3.091,30,324,1296.64,0.699,419000,0
M0106049,C0106049,2025-01-28,173000,170000,7.139,30,341,1167.17,0.603,282000,0
M0106050,C0106050,2022-06-12,726000,690000,4.794,30,310,3806.44,0.494,1398000,0
M0106051,C0106051,2020-12-06,348000,325000,5.979,30,291,2081.74,0.573,567000,0
M0106052,C0106052,2023-11-21,222000,215000,3.212,30,327,961.53,0.63,341000,0
M0106053,C0106053,2022-01-01,400000,378000,4.524,30,304,2032.45,0.503,752000,0
M0106054,C0106054,2025-07-02,549000,541000,5.775,30,346,3212.54,0.539,1004000,0
M0106055,C0106055,2021-05-23,214000,201000,7.487,30,297,1494.41,0.508,396000,0
M0106056,C0106056,2020-09-05,336000,312000,5.986,30,288,2011.47,0.651,479000,0
M0106057,C0106057,2024-03-12,551000,535000,6.104,30,331,3340.46,0.559,957000,0
M0106058,C0106058,2021-09-06,356000,314000,4.951,15,120,2806.15,0.636,494000,0
M0106059,C0106059,2021-03-19,432000,404000,5.476,30,295,2446.35,0.587,688000,0
M0106060,C0106060,2024-04-07,287000,279000,5.272,30,331,1588.74,0.518,539000,0
M0106061,C0106061,2024-08-27,149000,142000,5.827,15,156,1243.46,0.516,275000,0
M0106062,C0106062,2023-05-25,289000,278000,6.853,30,321,1894.28,0.577,482000,0
M0106063,C0106063,2020-07-15,248000,230000,5.103,30,287,1346.97,0.508,453000,0
M0106064,C0106064,2023-06-28,310000,298000,5.517,30,322,1763.45,0.739,403000,0
M0106065,C0106065,2024-06-17,249000,243000,5.055,30,334,1345.07,0.521,466000,0
M0106066,C0106066,2023-12-25,357000,346000,5.203,30,328,1960.99,0.525,659000,0
M0106067,C0106067,2024-02-02,276000,259000,6.736,15,149,2440.21,0.519,499000,0
M0106068,C0106068,2022-07-03,491000,467000,5.981,30,310,2937.8,0.7,667000,0
M0106069,C0106069,2021-09-03,446000,420000,5.839,30,300,2628.01,0.668,629000,0
M0106070,C0106070,2024-01-19,206000,200000,5.35,30,329,1150.33,0.687,291000,0
M0106071,C0106071,2023-09-12,614000,593000,4.539,30,325,3125.29,0.548,1083000,0
M0106072,C0106072,2022-10-08,228000,218000,6.255,30,313,1404.58,0.655,333000,0
M0106073,C0106073,2023-11-05,187000,181000,6.412,30,326,1171.17,0.718,252000,0
M0106074,C0106074,2022-12-24,556000,532000,6.459,30,316,3499.32,0.572,930000,0
M0106075,C0106075,2025-04-28,244000,240000,5.474,30,344,1381.43,0.649,370000,0
M0106076,C0106076,2023-06-01,344000,331000,4.635,30,321,1770.7,0.597,554000,0
M0106077,C0106077,2020-10-11,172000,160000,6.195,30,290,1052.89,0.518,309000,0
M0106078,C0106078,2023-01-26,273000,261000,6.679,30,317,1757.81,0.671,389000,0
M0106079,C0106079,2022-12-10,309000,295000,6.414,30,315,1935.65,0.495,596000,0
M0106080,C0106080,2022-01-31,269000,255000,4.633,30,305,1384.32,0.53,481000,0
M0106081,C0106081,2023-05-05,253000,233000,5.906,15,140,2122.13,0.494,472000,0
M0106082,C0106082,2023-03-03,335000,321000,3.351,30,318,1476.58,0.614,523000,0
M0106083,C0106083,2024-03-23,538000,522000,6.965,30,331,3566.69,0.574,909000,0
M0106084,C0106084,2021-02-25,205000,192000,5.68,30,294,1187.22,0.509,377000,0
M0106085,C0106085,2022-05-15,93000,88000,5.712,30,309,540.48,0.733,120000,0
M0106086,C0106086,2025-08-06,609000,601000,7.196,30,347,4132.17,0.647,929000,0
M0106087,C0106087,2022-05-05,236000,224000,4.848,30,308,1245.07,0.711,315000,0
M0106088,C0106088,2023-07-15,246000,228000,5.627,15,143,2026.64,0.501,455000,0
M0106089,C0106089,2025-09-06,250000,244000,4.551,15,168,1919.01,0.493,495000,0
M0106090,C0106090,2022-08-27,169000,161000,3.853,30,312,792.58,0.494,326000,0
M0106091,C0106091,2025-03-08,269000,264000,5.807,30,342,1579.56,0.506,522000,0
M0106092,C0106092,2024-07-16,285000,278000,5.756,30,335,1664.27,0.638,436000,0
M0106093,C0106093,2022-01-08,407000,385000,3.164,30,304,1752.14,0.576,668000,0
M0106094,C0106094,2022-08-12,249000,237000,6.302,30,312,1541.57,0.617,384000,0
M0106095,C0106095,2023-12-30,97000,94000,5.454,30,328,547.96,0.635,148000,0
M0106096,C0106096,2020-06-30,168000,156000,6.328,30,286,1042.94,0.736,212000,0
M0106097,C0106097,2019-10-19,572000,526000,5.759,30,278,3341.31,0.543,968000,0
M0106098,C0106098,2025-02-18,215000,211000,6.65,30,342,1380.22,0.528,400000,0
M0106099,C0106099,2024-03-16,431000,418000,6.776,30,331,2802.91,0.627,667000,0
M0106100,C0106100,2025-09-02,229000,226000,5.719,30,348,1331.88,0.523,432000,0
M0106101,C0106101,2024-10-14,492000,481000,6.515,30,338,3114.63,0.617,780000,0
M0106102,C0106102,2023-07-06,344000,331000,6.471,30,322,2167.76,0.556,595000,0
M0106103,C0106103,2025-06-06,159000,154000,4.2,15,165,1192.1,0.77,200000,0
M0106104,C0106104,2020-03-12,183000,169000,4.529,30,283,930.39,0.538,314000,0
M0106105,C0106105,2021-07-31,156000,147000,4.389,30,299,780.17,0.642,229000,0
M0106106,C0106106,2025-03-14,517000,508000,6.23,30,343,3176.54,0.531,957000,0
M0106107,C0106107,2023-12-15,175000,169000,4.722,30,328,909.93,0.772,219000,0
M0106108,C0106108,2021-05-31,272000,255000,3.264,30,297,1185.85,0.704,362000,0
M0106109,C0106109,2024-01-21,315000,305000,4.39,30,329,1575.54,0.52,587000,0
M0106110,C0106110,2022-11-05,366000,350000,5.079,30,314,1982.48,0.603,580000,0
M0106111,C0106111,2025-01-13,260000,250000,6.006,15,161,2194.87,0.663,377000,0
M0106112,C0106112,2020-07-08,149000,138000,6.922,30,286,983.51,0.734,188000,0
M0106113,C0106113,2025-05-20,179000,176000,6.548,30,345,1137.06,0.647,272000,0
M0106114,C0106114,2025-02-13,194000,190000,5.696,30,342,1125.49,0.531,358000,0
M0106115,C0106115,2024-04-25,87000,85000,4.59,30,332,445.48,0.594,143000,0
M0106116,C0106116,2023-07-04,407000,392000,3.295,30,322,1781.36,0.719,545000,0
M0106117,C0106117,2023-04-27,422000,405000,4.964,30,320,2256.11,0.628,645000,0
M0106118,C0106118,2021-07-20,192000,180000,5.185,30,299,1052.51,0.621,290000,1
M0106119,C0106119,2021-09-23,629000,593000,5.61,30,301,3614.92,0.709,836000,0
M0106120,C0106120,2025-09-03,311000,307000,6.484,30,348,1962.46,0.646,475000,0
M0106121,C0106121,2025-02-02,501000,482000,6.238,15,161,4292.41,0.711,678000,0
M0106122,C0106122,2023-10-17,483000,467000,5.603,30,326,2773.72,0.542,862000,1
M0106123,C0106123,2023-07-03,306000,295000,5.062,30,322,1654.29,0.68,434000,0
M0106124,C0106124,2021-01-24,119000,111000,3.825,30,293,556.18,0.638,174000,0
M0106125,C0106125,2019-09-30,362000,303000,4.619,15,97,2791.34,0.613,494000,0
M0106126,C0106126,2024-03-10,426000,414000,4.439,30,330,2143.07,0.527,786000,0
M0106127,C0106127,2021-08-12,237000,223000,8.0,30,300,1739.02,0.484,461000,0
M0106128,C0106128,2024-01-19,355000,344000,7.694,30,329,2529.54,0.695,495000,0
M0106129,C0106129,2019-09-15,323000,270000,4.115,15,97,2407.85,0.508,532000,0
M0106130,C0106130,2021-12-18,203000,192000,5.932,30,304,1208.23,0.49,392000,0
M0106131,C0106131,2025-03-22,312000,307000,4.014,30,343,1492.06,0.502,611000,0
M0106132,C0106132,2025-02-19,254000,249000,5.746,30,342,1481.63,0.724,344000,0
M0106133,C0106133,2023-04-09,395000,363000,4.96,15,139,3115.41,0.541,671000,1
M0106134,C0106134,2023-01-13,244000,223000,5.344,15,137,1973.54,0.562,397000,0
M0106135,C0106135,2024-04-25,230000,224000,6.657,30,332,1477.59,0.626,358000,0
M0106136,C0106136,2025-03-19,145000,142000,5.91,30,343,860.98,0.526,270000,0
M0106137,C0106137,2020-01-19,988000,911000,6.457,30,281,6216.92,0.726,1254000,0
M0106138,C0106138,2021-07-30,261000,245000,6.053,30,299,1573.73,0.499,491000,0
M0106139,C0106139,2020-04-08,186000,172000,4.694,30,283,964.0,0.649,265000,0
M0106140,C0106140,2023-12-23,443000,415000,4.058,15,148,3289.71,0.689,602000,0
M0106141,C0106141,2022-04-14,360000,341000,5.171,30,308,1970.35,0.55,620000,0
M0106142,C0106142,2021-11-19,431000,407000,5.169,30,303,2358.42,0.483,843000,0
M0106143,C0106143,2023-11-09,455000,440000,4.925,30,326,2421.73,0.59,746000,0
M0106144,C0106144,2021-11-01,567000,535000,4.725,30,302,2949.2,0.478,1119000,0
M0106145,C0106145,2022-06-06,192000,182000,5.573,30,309,1098.96,0.555,328000,0
M0106146,C0106146,2020-07-23,353000,328000,6.953,30,287,2337.39,0.548,599000,0
M0106147,C0106147,2020-06-22,149000,138000,3.19,30,286,643.56,0.667,207000,0
M0106148,C0106148,2020-02-17,281000,259000,4.133,30,282,1363.17,0.676,383000,0
M0106149,C0106149,2022-04-04,458000,434000,5.787,30,307,2683.54,0.55,789000,0
M0106150,C0106150,2025-05-13,209000,206000,3.457,30,345,933.49,0.76,271000,0
M0106151,C0106151,2021-02-09,1000000,935000,3.912,30,293,4723.56,0.472,1980000,0
M0106152,C0106152,2023-03-23,331000,318000,7.827,30,319,2388.96,0.658,483000,0
