customer_id,timestamp,branch_id,interaction_type,banker_note,mortgage_discussion_flag,rate_discussion_flag,refinancing_discussion_flag
C0109079,2026-08-03 00:49:33.685668,B023,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109081,2026-06-14 14:04:27.715132,B112,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109089,2026-07-13 16:26:35.044454,B016,TELLER,Client came in to update address on file.,0,0,0
C0109093,2026-06-17 13:08:54.245716,B052,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109095,2026-08-31 18:00:28.778844,B061,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109098,2026-06-16 20:16:11.498034,B109,TELLER,Discussed CD options.,0,0,0
C0109102,2026-06-27 19:37:52.053006,B113,TELLER,Client came in to update address on file.,0,0,0
C0109103,2026-07-23 04:56:23.788141,B068,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109105,2026-08-13 20:00:21.863325,B029,TELLER,Signed paperwork for savings account.,0,0,0
C0109109,2026-08-06 10:40:37.027351,B070,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109140,2026-07-12 17:31:21.408429,B035,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109156,2026-06-26 03:52:19.383343,B048,TELLER,Client came in to update address on file.,0,0,0
C0109159,2026-07-01 00:47:28.819917,B007,TELLER,Discussed CD options.,0,0,0
C0109164,2026-08-16 15:49:49.150132,B064,TELLER,Discussed CD options.,0,0,0
C0109200,2026-07-01 09:47:09.123570,B102,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109204,2026-06-18 00:38:09.354876,B071,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109215,2026-08-29 14:10:07.759525,B090,TELLER,Signed paperwork for savings account.,0,0,0
C0109221,2026-08-31 14:53:49.460446,B077,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109224,2026-07-26 20:52:28.596109,B003,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109229,2026-07-30 22:30:45.484788,B090,TELLER,Signed paperwork for savings account.,0,0,0
C0109240,2026-07-20 09:44:34.857227,B030,TELLER,Discussed CD options.,0,0,0
C0109245,2026-09-08 14:45:21.038640,B112,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109247,2026-08-29 04:31:38.712112,B089,GENERAL,Signed paperwork for savings account.,0,0,0
C0109250,2026-09-03 19:19:11.102701,B054,TELLER,Client came in to update address on file.,0,0,0
C0109259,2026-06-17 01:56:34.593514,B036,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109261,2026-07-22 20:43:32.297501,B080,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109265,2026-06-28 05:34:30.145605,B009,GENERAL,Client came in to update address on file.,0,0,0
C0109270,2026-07-15 22:51:17.664927,B072,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109271,2026-06-14 08:08:33.338109,B056,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0109272,2026-09-04 03:46:30.401203,B100,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0109279,2026-08-11 16:25:58.480904,B015,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109284,2026-09-01 21:17:13.492707,B029,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109292,2026-08-14 04:13:58.345507,B096,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109293,2026-07-27 10:21:58.638397,B036,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109310,2026-06-14 07:50:05.452599,B016,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109313,2026-08-10 03:31:47.665818,B067,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109322,2026-08-19 23:51:54.010446,B086,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109341,2026-07-12 13:24:22.011208,B018,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109342,2026-07-02 19:49:29.308297,B116,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109345,2026-09-04 21:43:09.892800,B096,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109346,2026-07-27 00:15:39.615534,B036,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109362,2026-08-13 05:44:35.362134,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109364,2026-06-23 08:55:10.849694,B016,GENERAL,Discussed CD options.,0,0,0
C0109365,2026-08-29 18:45:37.527669,B036,GENERAL,Signed paperwork for savings account.,0,0,0
C0109370,2026-08-30 10:39:42.709174,B071,GENERAL,Signed paperwork for savings account.,0,0,0
C0109374,2026-08-05 22:49:50.650061,B011,GENERAL,Signed paperwork for savings account.,0,0,0
C0109375,2026-07-04 17:03:18.679910,B106,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109383,2026-06-16 02:42:09.641559,B096,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109384,2026-08-14 13:05:25.653372,B113,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109411,2026-06-30 17:56:12.110250,B038,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109414,2026-07-28 09:10:08.136230,B063,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109421,2026-08-17 13:17:59.508058,B106,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0109431,2026-07-08 07:32:37.931303,B037,GENERAL,Discussed CD options.,0,0,0
C0109433,2026-07-13 22:57:55.240230,B090,TELLER,Discussed CD options.,0,0,0
C0109436,2026-07-30 13:37:44.213170,B118,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109441,2026-06-13 22:00:41.093380,B060,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109442,2026-08-29 04:19:15.473568,B031,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109446,2026-06-14 05:09:18.253275,B073,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109461,2026-08-25 17:37:12.552432,B068,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109463,2026-08-17 18:32:08.654037,B065,TELLER,Discussed CD options.,0,0,0
C0109476,2026-07-29 03:53:05.986834,B024,TELLER,Signed paperwork for savings account.,0,0,0
C0109481,2026-08-24 09:03:43.687081,B086,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109502,2026-07-11 09:06:56.077231,B052,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109517,2026-08-02 14:09:58.794288,B016,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109518,2026-06-19 00:30:31.366839,B035,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109522,2026-07-21 02:31:19.793471,B041,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109523,2026-06-16 09:29:16.219270,B005,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109528,2026-07-06 03:25:03.715715,B117,TELLER,Signed paperwork for savings account.,0,0,0
C0109530,2026-07-05 05:41:28.265785,B005,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109540,2026-07-06 06:33:16.112399,B119,GENERAL,Discussed CD options.,0,0,0
C0109550,2026-07-11 09:46:23.298126,B087,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109560,2026-09-06 14:37:05.456180,B066,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109567,2026-07-26 04:31:44.114898,B088,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109584,2026-06-22 07:18:22.473635,B013,TELLER,Discussed CD options.,0,0,0
C0109591,2026-06-30 20:45:45.461585,B022,TELLER,Client came in to update address on file.,0,0,0
C0109600,2026-08-16 15:27:47.230399,B080,GENERAL,Discussed CD options.,0,0,0
C0109604,2026-08-17 20:53:43.048826,B066,GENERAL,Client came in to update address on file.,0,0,0
C0109609,2026-09-03 16:46:43.460536,B062,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109624,2026-08-29 14:02:54.951483,B097,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109625,2026-06-27 16:14:21.910427,B005,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109629,2026-06-29 05:40:58.103508,B063,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109643,2026-09-10 10:08:06.891507,B002,TELLER,Discussed CD options.,0,0,0
C0109645,2026-07-15 09:19:19.377340,B049,TELLER,Signed paperwork for savings account.,0,0,0
C0109647,2026-07-15 14:08:22.316581,B102,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0109657,2026-08-12 06:57:56.488727,B015,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109659,2026-08-23 15:38:53.312388,B015,GENERAL,Signed paperwork for savings account.,0,0,0
C0109669,2026-07-31 17:17:20.692722,B023,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109674,2026-06-28 04:18:02.853379,B002,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109677,2026-06-15 05:51:07.016428,B049,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109680,2026-09-09 15:49:35.096083,B088,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0109696,2026-06-28 04:40:57.574833,B103,TELLER,Discussed CD options.,0,0,0
C0109698,2026-08-22 15:14:41.001538,B017,GENERAL,Client came in to update address on file.,0,0,0
C0109703,2026-07-04 21:46:24.573908,B073,TELLER,Discussed CD options.,0,0,0
C0109709,2026-06-19 23:49:59.566712,B081,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109722,2026-07-23 09:59:13.574030,B061,GENERAL,Discussed CD options.,0,0,0
C0109727,2026-06-21 06:24:37.093787,B021,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109745,2026-08-17 20:11:21.963558,B013,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109749,2026-08-23 19:47:34.664452,B111,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109756,2026-07-29 09:07:28.062026,B054,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109758,2026-08-15 00:06:22.171183,B019,TELLER,Client came in to update address on file.,0,0,0
C0109763,2026-07-13 00:03:41.140205,B083,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109769,2026-06-20 10:43:38.275310,B089,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109778,2026-08-16 16:22:34.072720,B117,TELLER,Client came in to update address on file.,0,0,0
C0109782,2026-07-21 15:41:39.994599,B062,GENERAL,Discussed CD options.,0,0,0
C0109785,2026-07-11 01:51:44.048303,B028,GENERAL,Client came in to update address on file.,0,0,0
C0109820,2026-06-22 00:48:29.880933,B042,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109821,2026-08-27 20:18:00.628241,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0109823,2026-07-03 11:27:11.681343,B001,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109824,2026-06-24 17:41:45.507694,B067,TELLER,Signed paperwork for savings account.,0,0,0
C0109826,2026-07-20 13:15:39.198586,B001,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109829,2026-07-19 00:38:57.182662,B110,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109846,2026-06-22 00:47:01.332739,B051,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0109847,2026-06-29 08:13:53.947288,B018,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109848,2026-09-03 07:26:10.723623,B077,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109859,2026-06-28 17:52:01.176493,B084,TELLER,Client came in to update address on file.,0,0,0
C0109871,2026-07-10 02:48:14.645687,B019,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0109872,2026-06-21 14:03:27.997730,B099,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109884,2026-06-29 03:51:24.752503,B052,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109889,2026-06-22 02:28:31.366032,B068,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109891,2026-08-24 23:28:17.872832,B096,GENERAL,Client came in to update address on file.,0,0,0
C0109899,2026-08-08 09:10:06.860866,B084,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0109900,2026-07-03 01:19:50.081985,B061,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109903,2026-06-23 21:40:31.483709,B053,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109909,2026-06-18 20:56:54.035029,B083,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109912,2026-09-06 03:51:59.707735,B107,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0109916,2026-08-05 08:32:23.285871,B059,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0109917,2026-08-23 07:36:40.815883,B007,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0109930,2026-07-05 23:09:28.339200,B057,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0109937,2026-08-09 23:23:25.877250,B051,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109969,2026-06-28 09:22:53.650398,B019,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0109972,2026-06-17 13:44:31.458671,B020,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0109977,2026-07-30 04:28:02.047608,B104,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0109983,2026-07-27 23:22:13.731651,B021,GENERAL,Client came in to update address on file.,0,0,0
C0109987,2026-09-02 16:16:14.663498,B072,GENERAL,Discussed CD options.,0,0,0
